5600000	4.42433	77.6335
5610000	4.46198	77.5361
5620000	4.44603	77.4883
5630000	4.44776	77.4322
5640000	4.4296	77.387
5650000	4.42899	77.3185
5660000	4.43758	77.4095
5670000	4.44085	77.5157
5680000	4.4365	77.5413
5690000	4.46558	77.8107
5700000	4.47302	77.6429
5710000	4.47882	77.7717
5720000	4.44636	77.6911
5730000	4.43808	77.4008
5740000	4.45002	77.6986
5750000	4.44474	77.7447
5760000	4.45106	77.7943
5770000	4.46447	78.1627
5780000	4.43927	78.1203
5790000	4.45565	78.248
5800000	4.42858	78.4921
5810000	4.46368	78.468
5820000	4.44287	78.6234
5830000	4.46497	78.5821
5840000	4.47045	78.603
5850000	4.48989	78.4308
5860000	4.4455	78.6634
5870000	4.46439	78.6263
5880000	4.4694	78.8064
5890000	4.45282	78.5941
5900000	4.46407	78.6231
5910000	4.44424	78.2956
5920000	4.47547	78.1123
5930000	4.46141	77.8931
5940000	4.47105	77.928
5950000	4.47274	77.7911
5960000	4.46767	77.7698
5970000	4.45395	77.3895
5980000	4.47777	77.4252
5990000	4.44458	77.2708
